3,992094e+002;4,626860e-001
4,011380e+002;3,640969e-001
4,030665e+002;3,135289e-001
4,049951e+002;3,669658e-001
4,069236e+002;4,042618e-001
4,088522e+002;3,601419e-001
4,107807e+002;3,739097e-001
4,127093e+002;4,311460e-001
4,146378e+002;4,695774e-001
4,165664e+002;4,971280e-001
4,184949e+002;4,385692e-001
4,204235e+002;4,932804e-001
4,223520e+002;7,006221e-001
4,242806e+002;8,288630e-001
4,262091e+002;6,728570e-001
4,281377e+002;5,856783e-001
4,300662e+002;5,469890e-001
4,319948e+002;5,642536e-001
4,339233e+002;5,738528e-001
4,358519e+002;5,472102e-001
4,377804e+002;5,537736e-001
4,397090e+002;5,842816e-001
4,416375e+002;6,420557e-001
4,435660e+002;7,020883e-001
4,454946e+002;6,625314e-001
4,474232e+002;6,422990e-001
4,493517e+002;6,755520e-001
4,512802e+002;7,450851e-001
4,532088e+002;8,496806e-001
4,551373e+002;9,454196e-001
4,570659e+002;9,845130e-001
4,589944e+002;8,457093e-001
4,609230e+002;7,641236e-001
4,628515e+002;7,868699e-001
4,647801e+002;8,500849e-001
4,667086e+002;8,179398e-001
4,686372e+002;7,317436e-001
4,705657e+002;6,814953e-001
4,724943e+002;6,621433e-001
4,744228e+002;7,143626e-001
4,763513e+002;6,941152e-001
4,782799e+002;6,311435e-001
4,802085e+002;6,070240e-001
4,821370e+002;5,767349e-001
4,840656e+002;5,784841e-001
4,859941e+002;6,123590e-001
4,879226e+002;6,149829e-001
4,898512e+002;5,983407e-001
4,917798e+002;5,590704e-001
4,937083e+002;5,401382e-001
4,956368e+002;5,512801e-001
4,975654e+002;5,886881e-001
4,994939e+002;6,411800e-001
5,014225e+002;6,581892e-001
5,033510e+002;6,675264e-001
5,052796e+002;7,390707e-001
5,072081e+002;8,657281e-001
5,091367e+002;9,339669e-001
5,110652e+002;1,018055e+000
5,129938e+002;1,105994e+000
5,149223e+002;1,130250e+000
5,168509e+002;1,128122e+000
5,187794e+002;1,048658e+000
5,207079e+002;9,311680e-001
5,226365e+002;8,476062e-001
5,245651e+002;7,705648e-001
5,264936e+002;6,987374e-001
5,284222e+002;6,678652e-001
5,303507e+002;6,290236e-001
5,322792e+002;5,647876e-001
5,342078e+002;5,375995e-001
5,361364e+002;5,300356e-001
5,380649e+002;5,082661e-001
5,399935e+002;4,756764e-001
5,419220e+002;4,406122e-001
5,438505e+002;4,193514e-001
5,457791e+002;4,099243e-001
5,477076e+002;3,880978e-001
5,496362e+002;3,820505e-001
5,515648e+002;3,938112e-001
5,534933e+002;3,971370e-001
5,554218e+002;3,911870e-001
5,573504e+002;3,869664e-001
5,592789e+002;3,768814e-001
5,612075e+002;3,645996e-001
5,631360e+002;3,690301e-001
5,650646e+002;3,756422e-001
5,669931e+002;3,709529e-001
5,689217e+002;3,727614e-001
5,708502e+002;3,781959e-001
5,727787e+002;3,810579e-001
5,747073e+002;3,920868e-001
5,766359e+002;4,054892e-001
5,785644e+002;4,076048e-001
5,804930e+002;4,262964e-001
5,824215e+002;4,437403e-001
5,843500e+002;4,432103e-001
5,862786e+002;4,443327e-001
5,882072e+002;4,580315e-001
5,901357e+002;4,708866e-001
5,920643e+002;4,914026e-001
5,939928e+002;5,197886e-001
5,959213e+002;5,233437e-001
5,978499e+002;5,131652e-001
5,997784e+002;5,194550e-001
6,017070e+002;5,397948e-001
6,036355e+002;5,346050e-001
6,055641e+002;5,275184e-001
6,074926e+002;5,210974e-001
6,094211e+002;5,181081e-001
6,113497e+002;5,182748e-001
6,132783e+002;5,236053e-001
6,152068e+002;5,355036e-001
6,171354e+002;5,567225e-001
6,190639e+002;5,919516e-001
6,209924e+002;6,240119e-001
6,229210e+002;6,454265e-001
6,248495e+002;6,419060e-001
6,267781e+002;6,382424e-001
6,287067e+002;6,269364e-001
6,306352e+002;5,810232e-001
6,325637e+002;5,403047e-001
6,344923e+002;5,147505e-001
6,364208e+002;4,948657e-001
6,383494e+002;4,759403e-001
6,402780e+002;4,508480e-001
6,422065e+002;4,382967e-001
6,441350e+002;4,309785e-001
6,460636e+002;4,228747e-001
6,479921e+002;4,128101e-001
6,499207e+002;4,098189e-001
6,518492e+002;4,102704e-001
6,537778e+002;4,026280e-001
6,557063e+002;3,909748e-001
6,576349e+002;3,958887e-001
6,595634e+002;4,077432e-001
6,614919e+002;4,213915e-001
6,634205e+002;4,443139e-001
6,653491e+002;4,705507e-001
6,672776e+002;5,023631e-001
6,692062e+002;5,374845e-001
6,711347e+002;5,456032e-001
6,730632e+002;5,483391e-001
6,749918e+002;5,438019e-001
6,769203e+002;5,366189e-001
6,788489e+002;5,215204e-001
6,807775e+002;4,959231e-001
6,827060e+002;4,718257e-001
6,846345e+002;4,560341e-001
6,865631e+002;4,407062e-001
6,884916e+002;4,320666e-001
6,904202e+002;4,266915e-001
6,923488e+002;4,272718e-001
6,942773e+002;4,325449e-001
6,962058e+002;4,350235e-001
6,981344e+002;4,342859e-001
7,000629e+002;4,308328e-001
7,019915e+002;4,232166e-001
7,039200e+002;4,169292e-001
7,058486e+002;4,202013e-001
7,077771e+002;4,189401e-001
7,097057e+002;4,127986e-001
7,116342e+002;4,174038e-001
7,135627e+002;4,191107e-001
7,154913e+002;4,136823e-001
7,174199e+002;4,068960e-001
7,193484e+002;4,040369e-001
7,212770e+002;4,090212e-001
7,232055e+002;4,160802e-001
7,251340e+002;4,261245e-001
7,270626e+002;4,454214e-001
7,289911e+002;4,632890e-001
7,309197e+002;4,798086e-001
7,328483e+002;4,842365e-001
7,347768e+002;4,754311e-001
7,367053e+002;4,696041e-001
7,386339e+002;4,598431e-001
7,405624e+002;4,508045e-001
7,424910e+002;4,484139e-001
7,444196e+002;4,456688e-001
7,463481e+002;4,334988e-001
7,482766e+002;4,172310e-001
7,502052e+002;4,179222e-001
7,521337e+002;4,216895e-001
7,540623e+002;4,160187e-001
7,559908e+002;4,105088e-001
7,579194e+002;4,092063e-001
7,598479e+002;4,033967e-001
7,617765e+002;3,939837e-001
7,637050e+002;3,849971e-001
7,656335e+002;3,789974e-001
7,675621e+002;3,813955e-001
7,694907e+002;3,836090e-001
7,714192e+002;3,863222e-001
7,733478e+002;3,876889e-001
7,752763e+002;3,866479e-001
7,772048e+002;3,836739e-001
7,791334e+002;3,799205e-001
7,810620e+002;3,806195e-001
7,829905e+002;3,803933e-001
7,849191e+002;3,851384e-001
7,868476e+002;3,945818e-001
7,887761e+002;4,002726e-001
7,907047e+002;3,966925e-001
7,926332e+002;3,959555e-001
7,945618e+002;3,974968e-001
7,964903e+002;4,009433e-001
7,984189e+002;4,006296e-001
8,003474e+002;4,066297e-001
8,022759e+002;4,162308e-001
8,042045e+002;4,209945e-001
8,061331e+002;4,204330e-001
8,080616e+002;4,249628e-001
8,099902e+002;4,320450e-001
8,119187e+002;4,456280e-001
8,138472e+002;4,611190e-001
8,157758e+002;4,717214e-001
8,177043e+002;4,898013e-001
8,196329e+002;5,285981e-001
8,215615e+002;5,917656e-001
8,234900e+002;7,142561e-001
8,254185e+002;8,910805e-001
8,273471e+002;9,014494e-001
8,292756e+002;7,348621e-001
8,312042e+002;6,248671e-001
8,331328e+002;5,891367e-001
8,350613e+002;6,076363e-001
8,369898e+002;6,639465e-001
8,389184e+002;7,064535e-001
8,408469e+002;6,604763e-001
8,427755e+002;5,748075e-001
8,447040e+002;5,225776e-001
8,466326e+002;4,921029e-001
8,485611e+002;4,724070e-001
8,504897e+002;4,691376e-001
8,524182e+002;4,702736e-001
8,543467e+002;4,746714e-001
8,562753e+002;4,800144e-001
8,582039e+002;4,843041e-001
8,601324e+002;4,884053e-001
8,620610e+002;4,880008e-001
8,639895e+002;4,854771e-001
8,659180e+002;4,778204e-001
8,678466e+002;4,748784e-001
8,697751e+002;4,834875e-001
8,717037e+002;4,920551e-001
8,736323e+002;4,971009e-001
8,755608e+002;5,047997e-001
8,774893e+002;5,175731e-001
8,794179e+002;5,273316e-001
8,813464e+002;5,479037e-001
8,832750e+002;5,728592e-001
8,852036e+002;5,978580e-001
8,871321e+002;6,415455e-001
8,890606e+002;7,085361e-001
8,909892e+002;8,018625e-001
8,929177e+002;9,209982e-001
8,948463e+002;1,029468e+000
8,967748e+002;1,056378e+000
8,987034e+002;9,602946e-001
9,006319e+002;8,578558e-001
9,025605e+002;7,955918e-001
9,044890e+002;7,730746e-001
9,064175e+002;7,862480e-001
9,083461e+002;8,281716e-001
9,102747e+002;8,790897e-001
9,122032e+002;8,781063e-001
9,141318e+002;8,041441e-001
9,160603e+002;7,264736e-001
9,179888e+002;6,875728e-001
9,199174e+002;6,870980e-001
9,218459e+002;7,072732e-001
9,237745e+002;7,609630e-001
9,257031e+002;8,432005e-001
9,276316e+002;9,290034e-001
9,295601e+002;9,738743e-001
9,314887e+002;9,676921e-001
9,334172e+002;9,648881e-001
9,353458e+002;1,005072e+000
9,372744e+002;1,056328e+000
9,392029e+002;1,061289e+000
9,411314e+002;1,009086e+000
9,430600e+002;9,362361e-001
9,449885e+002;8,889239e-001
9,469171e+002;8,972177e-001
9,488456e+002;9,643218e-001
9,507742e+002;1,050089e+000
9,527027e+002;1,104151e+000
9,546313e+002;1,106311e+000
9,565598e+002;1,073668e+000
9,584883e+002;1,056710e+000
9,604169e+002;1,072639e+000
9,623455e+002;1,088990e+000
9,642740e+002;1,103378e+000
9,662026e+002;1,117006e+000
9,681311e+002;1,135933e+000
9,700596e+002;1,189796e+000
9,719882e+002;1,278880e+000
9,739167e+002;1,349267e+000
9,758453e+002;1,438655e+000
9,777739e+002;1,545133e+000
9,797024e+002;1,538343e+000
9,816309e+002;1,490346e+000
9,835595e+002;1,446452e+000
9,854880e+002;1,365931e+000
9,874166e+002;1,215350e+000
9,893452e+002;1,076563e+000
9,912737e+002;9,804641e-001
9,932022e+002;9,119616e-001
9,951307e+002;8,754820e-001
9,970593e+002;8,558704e-001
9,989879e+002;8,470726e-001
1,000916e+003;8,642478e-001
1,002845e+003;8,792216e-001
1,004773e+003;8,946624e-001
1,006702e+003;9,212953e-001
1,008631e+003;9,498232e-001
1,010559e+003;9,886969e-001
1,012488e+003;1,037003e+000
1,014416e+003;1,079029e+000
1,016345e+003;1,097492e+000
1,018273e+003;1,107830e+000
1,020202e+003;1,114311e+000
1,022130e+003;1,109545e+000
1,024059e+003;1,107869e+000
1,025988e+003;1,110288e+000
1,027916e+003;1,104895e+000
1,029845e+003;1,119122e+000
1,031773e+003;1,152156e+000
1,033702e+003;1,185993e+000
1,035630e+003;1,258196e+000
1,037559e+003;1,358271e+000
1,039487e+003;1,400069e+000
1,041416e+003;1,415478e+000
1,043344e+003;1,524229e+000
1,045273e+003;1,651693e+000
1,047202e+003;1,629515e+000
1,049130e+003;1,595042e+000
1,051059e+003;1,631635e+000
1,052987e+003;1,627090e+000
1,054916e+003;1,609998e+000
1,056844e+003;1,599460e+000
1,058773e+003;1,646938e+000
1,060701e+003;1,767674e+000
1,062630e+003;1,824371e+000
1,064558e+003;1,786779e+000
1,066487e+003;1,668297e+000
1,068416e+003;1,553891e+000
1,070344e+003;1,484072e+000
1,072273e+003;1,413763e+000
1,074201e+003;1,343982e+000
1,076130e+003;1,307285e+000
1,078058e+003;1,317227e+000
1,079987e+003;1,311106e+000
1,081915e+003;1,349134e+000
1,083844e+003;1,398667e+000
1,085773e+003;1,394580e+000
1,087701e+003;1,408342e+000
1,089630e+003;1,427052e+000
1,091558e+003;1,442904e+000
1,093487e+003;1,478441e+000
1,095415e+003;1,526568e+000
1,097344e+003;1,550479e+000
1,099272e+003;1,565322e+000
1,101201e+003;1,622013e+000
1,103129e+003;1,660461e+000
1,105058e+003;1,626402e+000
1,106987e+003;1,540533e+000
1,108915e+003;1,467593e+000
1,110844e+003;1,396230e+000
1,112772e+003;1,336171e+000
1,114701e+003;1,317039e+000
1,116629e+003;1,345656e+000
1,118558e+003;1,387076e+000
1,120486e+003;1,403329e+000
1,122415e+003;1,464467e+000
1,124344e+003;1,513071e+000
1,126272e+003;1,533401e+000
1,128201e+003;1,598337e+000
1,130129e+003;1,667958e+000
1,132058e+003;1,681123e+000
1,133986e+003;1,687685e+000
1,135915e+003;1,754010e+000
1,137843e+003;1,738962e+000
1,139772e+003;1,630719e+000
1,141700e+003;1,549718e+000
1,143629e+003;1,538767e+000
1,145557e+003;1,508172e+000
1,147486e+003;1,460883e+000
1,149415e+003;1,435092e+000
1,151343e+003;1,382799e+000
1,153272e+003;1,336401e+000
1,155200e+003;1,315348e+000
1,157129e+003;1,308783e+000
1,159057e+003;1,343377e+000
1,160986e+003;1,399431e+000
1,162914e+003;1,417803e+000
1,164843e+003;1,426331e+000
1,166771e+003;1,470568e+000
1,168700e+003;1,531419e+000
1,170629e+003;1,581089e+000
1,172557e+003;1,600159e+000
1,174486e+003;1,596718e+000
1,176414e+003;1,622029e+000
1,178343e+003;1,666178e+000
1,180271e+003;1,687772e+000
1,182200e+003;1,674177e+000
1,184128e+003;1,697881e+000
1,186057e+003;1,745187e+000
1,187986e+003;1,740819e+000
1,189914e+003;1,727072e+000
1,191843e+003;1,716497e+000
1,193771e+003;1,733034e+000
1,195700e+003;1,743338e+000
1,197628e+003;1,706140e+000
1,199557e+003;1,660556e+000
1,201485e+003;1,627617e+000
1,203414e+003;1,612436e+000
1,205343e+003;1,604005e+000
1,207271e+003;1,618238e+000
1,209200e+003;1,633897e+000
1,211128e+003;1,621221e+000
1,213057e+003;1,632388e+000
1,214985e+003;1,668951e+000
1,216914e+003;1,687135e+000
1,218842e+003;1,702771e+000
1,220771e+003;1,715299e+000
1,222699e+003;1,736686e+000
1,224628e+003;1,728755e+000
1,226557e+003;1,746584e+000
1,228485e+003;1,778809e+000
1,230414e+003;1,764720e+000
1,232342e+003;1,745138e+000
1,234271e+003;1,734822e+000
1,236199e+003;1,690688e+000
1,238128e+003;1,646441e+000
1,240056e+003;1,630547e+000
1,241985e+003;1,621383e+000
